ulta_id,product_id,main_category,sub_category,sub_sub_category,brand,product,url
3366,prod18331000,makeup,eyes,eyeshadow,Lancôme,Ochre Matte Color Design Sensational Effects Eyeshadow Collection,https://www.ulta.com/ochre-matte-color-design-sensational-effects-eyeshadow-collection?productId=prod18331000
3367,pimprod2003752,makeup,eyes,eyelashes,Eylure,Luxe Silk Emerald Lashes,https://www.ulta.com/luxe-silk-emerald-lashes?productId=pimprod2003752
3368,pimprod2003515,makeup,eyes,eyelashes,Ardell,Remy Eye Lash #778,https://www.ulta.com/remy-eye-lash-778?productId=pimprod2003515
3369,pimprod2007502,makeup,gifts & value sets,makeup palettes,e.l.f. Cosmetics,The New Classics Eyeshadow Palette,https://www.ulta.com/new-classics-eyeshadow-palette?productId=pimprod2007502
3370,pimprod2009014,makeup,gifts & value sets,makeup palettes,BH Cosmetics,Beautiful in Barcelona - 16 Color Shadow Palette,https://www.ulta.com/beautiful-in-barcelona-16-color-shadow-palette?productId=pimprod2009014
3371,pimprod2013338,makeup,gifts & value sets,makeup palettes,Physicians Formula,24-Karat Gold Face Palette - The Gold Vault,https://www.ulta.com/24-karat-gold-face-palette-gold-vault?productId=pimprod2013338
3372,pimprod2014613,makeup,eyes,eyeshadow,LORAC,Sunrise LUX Diamond Eye Gloss Trio,https://www.ulta.com/sunrise-lux-diamond-eye-gloss-trio?productId=pimprod2014613
3373,pimprod2015020,makeup,gifts & value sets,makeup palettes,Tarte,Sugar Rush - Sunbeams & Daydreams Eye Set,https://www.ulta.com/sugar-rush-sunbeams-daydreams-eye-set?productId=pimprod2015020
3374,xlsImpprod17401059,makeup,eyes,eyeshadow,Almay,Shadow Squad,https://www.ulta.com/shadow-squad?productId=xlsImpprod17401059
3375,pimprod2014915,makeup,gifts & value sets,makeup palettes,I Heart Revolution,Heartbreakers Mystical Palette,https://www.ulta.com/heartbreakers-mystical-palette?productId=pimprod2014915
3376,xlsImpprod17081427,makeup,gifts & value sets,makeup palettes,Lime Crime,Venus II Pressed Powder Palette,https://www.ulta.com/venus-ii-pressed-powder-palette?productId=xlsImpprod17081427
3377,pimprod2010778,makeup,gifts & value sets,makeup palettes,KKW BEAUTY,Smokey Volume I Eyeshadow Palette,https://www.ulta.com/smokey-volume-i-eyeshadow-palette?productId=pimprod2010778
3378,xlsImpprod15571015,makeup,eyes,eyelashes,Eylure,Accent No. 005,https://www.ulta.com/accent-no-005?productId=xlsImpprod15571015
3379,pimprod2015142,makeup,eyes,eyeshadow,BH Cosmetics,Diamond Dazzlers - Loose Foil Pigment,https://www.ulta.com/diamond-dazzlers-loose-foil-pigment?productId=pimprod2015142
3380,xlsImpprod15971013,makeup,gifts & value sets,makeup palettes,Pacifica,Pink Nudes Mineral Eyeshadows,https://www.ulta.com/pink-nudes-mineral-eyeshadows?productId=xlsImpprod15971013
3381,pimprod2013759,makeup,gifts & value sets,makeup palettes,BH Cosmetics,Digital Future - 16 Color Shadow Palette,https://www.ulta.com/digital-future-16-color-shadow-palette?productId=pimprod2013759
3382,pimprod2003509,makeup,eyes,eyelashes,Ardell,Magnetic Lash Pre-Cut #110,https://www.ulta.com/magnetic-lash-pre-cut-110?productId=pimprod2003509
3383,xlsImpprod17081429,makeup,gifts & value sets,makeup palettes,Lime Crime,Venus Pressed Powder Palette,https://www.ulta.com/venus-pressed-powder-palette?productId=xlsImpprod17081429
3384,xlsImpprod17721201,makeup,eyes,eyelashes,Kiss,"Looks So Natural Lash, Shy",https://www.ulta.com/looks-so-natural-lash-shy?productId=xlsImpprod17721201
3385,pimprod2003458,makeup,gifts & value sets,makeup palettes,Morphe,9G Oh My Gorg Artistry Palette,https://www.ulta.com/9g-oh-my-gorg-artistry-palette?productId=pimprod2003458
3386,xlsImpprod15101211,makeup,gifts & value sets,makeup palettes,Smashbox,Cover Shot Eye Shadow Palette,https://www.ulta.com/cover-shot-eye-shadow-palette?productId=xlsImpprod15101211
3387,xlsImpprod15571055,makeup,eyes,eyelashes,Ardell,Double Up Demi Wispies,https://www.ulta.com/double-up-demi-wispies?productId=xlsImpprod15571055
3388,pimprod2012581,makeup,gifts & value sets,makeup palettes,Makeup Revolution,Colour Book Shadow Palette CB03,https://www.ulta.com/colour-book-shadow-palette-cb03?productId=pimprod2012581
3389,pimprod2017925,makeup,gifts & value sets,makeup palettes,I Heart Revolution,Tasty Grilled Cheesy Burger Palette,https://www.ulta.com/tasty-grilled-cheesy-burger-palette?productId=pimprod2017925
3390,xlsImpprod17631477,makeup,eyes,eyelashes,Ardell,Lash Demi Wispies 6 PAIR MULITPACK,https://www.ulta.com/lash-demi-wispies-6-pair-mulitpack?productId=xlsImpprod17631477
3391,xlsImpprod16501119,makeup,gifts & value sets,makeup palettes,NYX Professional Makeup,Ultimate Multi-Finish Shadow Palette,https://www.ulta.com/ultimate-multi-finish-shadow-palette?productId=xlsImpprod16501119
3392,pimprod2007611,makeup,gifts & value sets,makeup palettes,Buxom,Boss Babe Betty Eyeshadow Palette,https://www.ulta.com/boss-babe-betty-eyeshadow-palette?productId=pimprod2007611
3393,pimprod2002019,makeup,eyes,eyeshadow,J.Cat Beauty,Vanity Goddess Chromatic Pigment,https://www.ulta.com/vanity-goddess-chromatic-pigment?productId=pimprod2002019
3394,pimprod2003274,makeup,eyes,eyeshadow,Essence,Melted Chrome Eyeshadow,https://www.ulta.com/melted-chrome-eyeshadow?productId=pimprod2003274
3395,xlsImpprod13671121,makeup,eyes,eyelashes,Ardell,Cluster Wispies #600,https://www.ulta.com/cluster-wispies-600?productId=xlsImpprod13671121
3396,pimprod2003771,makeup,eyes,eyelashes,Eylure,X Jordyn Woods Beach Please Lashes,https://www.ulta.com/x-jordyn-woods-beach-please-lashes?productId=pimprod2003771
3397,pimprod2002738,makeup,gifts & value sets,makeup palettes,NYX Professional Makeup,Ultimate Edit Petite Shadow Palette - Brights,https://www.ulta.com/ultimate-edit-petite-shadow-palette-brights?productId=pimprod2002738
3398,pimprod2008810,makeup,gifts & value sets,makeup palettes,ZOEVA,Limited Edition Melody Collection Set,https://www.ulta.com/limited-edition-melody-collection-set?productId=pimprod2008810
3399,pimprod2000639,makeup,eyes,eyelashes,Velour Lashes,#NOFILTER Luxe Faux Mink False Lashes,https://www.ulta.com/nofilter-luxe-faux-mink-false-lashes?productId=pimprod2000639
3400,pimprod2016203,makeup,gifts & value sets,makeup palettes,ZOEVA,Naturally Yours Eyeshadow Palette,https://www.ulta.com/naturally-yours-eyeshadow-palette?productId=pimprod2016203
3401,xlsImpprod17451027,makeup,gifts & value sets,makeup palettes,e.l.f. Cosmetics,Mad for Matte Eyeshadow Palette Nude Mood,https://www.ulta.com/mad-matte-eyeshadow-palette-nude-mood?productId=xlsImpprod17451027
3402,pimprod2014918,makeup,gifts & value sets,makeup palettes,I Heart Revolution,Heartbreakers Lucky Palettes,https://www.ulta.com/heartbreakers-lucky-palettes?productId=pimprod2014918
3403,pimprod2004601,makeup,gifts & value sets,makeup palettes,I Heart Revolution,Mint Chocolate Mini Eyeshadow Palette,https://www.ulta.com/mint-chocolate-mini-eyeshadow-palette?productId=pimprod2004601
3404,pimprod2010755,makeup,eyes,eyelashes,Velour Lashes,Let's Have A Ball Faux Mink Lash Set,https://www.ulta.com/lets-have-a-ball-faux-mink-lash-set?productId=pimprod2010755
3405,pimprod2017146,makeup,eyes,eyelashes,PÜR,PÜR X Raw Beauty Kristi 3D Luxe Lovely Lash,https://www.ulta.com/pur-x-raw-beauty-kristi-3d-luxe-lovely-lash?productId=pimprod2017146
3406,pimprod2013978,makeup,gifts & value sets,makeup palettes,Revolution PRO,New Neutrals Blushed Shadow Palette,https://www.ulta.com/new-neutrals-blushed-shadow-palette?productId=pimprod2013978
3407,pimprod2015863,makeup,gifts & value sets,makeup palettes,Ofra Cosmetics,Glitch 2000 Eyeshadow Palette,https://www.ulta.com/glitch-2000-eyeshadow-palette?productId=pimprod2015863
3408,xlsImpprod11891003,makeup,gifts & value sets,makeup palettes,LORAC,Unzipped GOLD Eyeshadow Palette,https://www.ulta.com/unzipped-gold-eyeshadow-palette?productId=xlsImpprod11891003
3409,pimprod2016472,makeup,eyes,eyelashes,Eylure,Limited Edition Festival Life Lash,https://www.ulta.com/limited-edition-festival-life-lash?productId=pimprod2016472
3410,xlsImpprod17481069,makeup,gifts & value sets,makeup palettes,I Heart Revolution,Rose Gold Chocolate Bar Eyeshadow Palette,https://www.ulta.com/rose-gold-chocolate-bar-eyeshadow-palette?productId=xlsImpprod17481069
3411,xlsImpprod17451085,makeup,eyes,eyeshadow,NYX Professional Makeup,Shimmer Down Pigment,https://www.ulta.com/shimmer-down-pigment?productId=xlsImpprod17451085
3412,pimprod2003712,makeup,eyes,eyelashes,Ardell,LashGrip Clear Brush-On Natural Eyelash Adhesive,https://www.ulta.com/lashgrip-clear-brush-on-natural-eyelash-adhesive?productId=pimprod2003712
3413,pimprod2009574,makeup,eyes,eyelashes,Eylure,18 Hour Black Finish Lash Glue,https://www.ulta.com/18-hour-black-finish-lash-glue?productId=pimprod2009574
