extra_id,ulta_id,date,price,options,rating,no_of_reviews,offers,url,product_id
4855,4091,08/13/2020,$4.39,,4.30,110.0,,https://www.ulta.com/menthol-eucalyptus-medicated-lip-balm?productId=xlsImpprod12501023,xlsImpprod12501023
4856,4092,08/13/2020,$4.49,4 Scents,4.10,11.0,,https://www.ulta.com/total-hydration-essential-oils-lip-balm?productId=pimprod2005890,pimprod2005890
4857,4093,08/13/2020,$18.00,,4.30,8.0,,https://www.ulta.com/coconut-sugar-scrub-lip-balm?productId=pimprod2006738,pimprod2006738
4858,4094,08/13/2020,$16.00,,0,,,https://www.ulta.comhttps://www.ulta.com/hydra-light-smoothing-lip-scrub?productId=pimprod2016940,pimprod2016940
4859,4095,08/13/2020,$24.00,,4.00,4.0,,https://www.ulta.com/lip-scrub-pink-grapefruit?productId=pimprod2002519,pimprod2002519
4860,4096,08/13/2020,$5.49,,3.00,2.0,,https://www.ulta.com/moisture-hit-lip-balm-stick-2-pack?productId=pimprod2015636,pimprod2015636
4861,4097,08/13/2020,$13.99,3 Colors,4.50,101.0,,https://www.ulta.com/nudist-lip-butter?productId=pimprod2008573,pimprod2008573
4862,4098,08/13/2020,$4.39,,3.60,732.0,,https://www.ulta.com/ultra-conditioning-lip-balm-with-kokum-butter?productId=xlsImpprod3560047,xlsImpprod3560047
4863,4099,08/13/2020,$4.99,,4.60,47.0,,https://www.ulta.com/100-natural-lip-butter?productId=pimprod2011975,pimprod2011975
4864,4100,08/13/2020,$3.99,,3.20,312.0,Free Gift with Purchase!,https://www.ulta.com/coconut-hibiscus-shea-butter-lip-balm?productId=xlsImpprod15691715,xlsImpprod15691715
4865,4101,08/13/2020,$28.00,,3.30,11.0,,https://www.ulta.com/plump-prime?productId=pimprod2002513,pimprod2002513
4866,4102,08/13/2020,$4.49,,4.60,17.0,,https://www.ulta.com/perfect-pout-day-lip-treatment?productId=pimprod2013409,pimprod2013409
4867,4103,08/13/2020,$16.00,3 Colors,4.30,14.0,,https://www.ulta.com/matcha-lip-balm?productId=xlsImpprod18201057,xlsImpprod18201057
4868,4104,08/13/2020,$7.00,4 Colors,4.80,11.0,,https://www.ulta.com/holi-pop-jelicious-lip-balm?productId=pimprod2007218,pimprod2007218
4869,4105,08/13/2020,$24.00,,4.00,6.0,,https://www.ulta.com/lip-scrub-brown-sugar?productId=pimprod2002512,pimprod2002512
4870,4106,08/13/2020,$24.00,3 Colors,3.80,5.0,,https://www.ulta.com/lip-balm-treatment?productId=pimprod2013835,pimprod2013835
4871,4107,08/13/2020,$23.00,,4.70,3.0,,https://www.ulta.com/lip-balm?productId=pimprod2007664,pimprod2007664
4872,4108,08/13/2020,$3.99,2 Scents,3.10,385.0,,https://www.ulta.com/flavor-crystals-lip-balm?productId=xlsImpprod15461123,xlsImpprod15461123
4873,4109,08/13/2020,$8.00,2 Scents,4.10,20.0,,https://www.ulta.com/hello-kitty-gudetama-macaron-lip-balm?productId=pimprod2005739,pimprod2005739
4874,4110,08/13/2020,$7.00,3 Colors,0,,"Buy 2, get 1 FREE - Add 3 items to qualify!",https://www.ulta.com/tasty-peach-lip-oil?productId=pimprod2018157,pimprod2018157
4875,4111,08/13/2020,$22.00,8 Colors,4.20,5.0,,https://www.ulta.com/fractal-prismatic-lip-sheen?productId=pimprod2003981,pimprod2003981
4876,4112,08/13/2020,$24.00,,4.30,4.0,,https://www.ulta.com/lip-scrub-vanilla-bean?productId=pimprod2002520,pimprod2002520
4877,4113,08/13/2020,$10.00,,4.40,38.0,,https://www.ulta.com/food-grade-natural-cbd-vanilla-lip-balm?productId=pimprod2014631,pimprod2014631
4878,4114,08/13/2020,$5.00,,4.20,28.0,Free Gift with Purchase!,https://www.ulta.com/coconut-cream-goat-milk-lip-balm?productId=xlsImpprod17911075,xlsImpprod17911075
4879,4115,08/13/2020,$24.00,2 Colors,4.50,2.0,,https://www.ulta.com/lets-glow-lip-illuminator-lip-highlighter?productId=pimprod2006147,pimprod2006147
4880,4116,08/13/2020,$6.00,,4.80,40.0,,https://www.ulta.com/food-grade-natural-organic-vanilla-lip-balm?productId=pimprod2014628,pimprod2014628
4881,4117,08/13/2020,$16.00,,3.30,3.0,Free Gift with Purchase!,https://www.ulta.com/ocean-mist-coconut-water-lip-balm-spf-15?productId=pimprod2003184,pimprod2003184
4882,4118,08/13/2020,$27.00,,5.00,1.0,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",https://www.ulta.com/all-about-lips?productId=xlsImpprod19091109,xlsImpprod19091109
4883,4119,08/13/2020,$8.00,,3.80,18.0,,https://www.ulta.com/hello-kitty-cinnamoroll-macaron-lip-balm?productId=pimprod2005946,pimprod2005946
4884,4120,08/13/2020,$16.00,,0,,,https://www.ulta.com/holiday-cheers-ornament?productId=pimprod2011952,pimprod2011952
4885,4121,08/13/2020,$10.00,,0,,,https://www.ulta.com/paris-lip-balm-duo?productId=pimprod2014040,pimprod2014040
4886,4122,08/13/2020,$7.00,,0,,"Buy 2, get 1 FREE - Add 3 items to qualify!",https://www.ulta.com/tasty-avocado-lip-oil?productId=pimprod2017927,pimprod2017927
4887,4123,08/13/2020,$16.00,,4.00,1.0,Free Gift with Purchase!,https://www.ulta.com/bamboo-jasmine-lip-balm-spf-15?productId=pimprod2003183,pimprod2003183
4888,4124,08/13/2020,$16.00,,5.00,1.0,,https://www.ulta.com/holiday-bloom-ornament?productId=pimprod2011950,pimprod2011950
4889,4125,08/13/2020,$22.00,3 Colors,4.20,6.0,,https://www.ulta.com/expert-color-lip-cube-marble-glow?productId=pimprod2006068,pimprod2006068
4890,4126,08/13/2020,$22.00,10 Colors,3.50,4.0,,https://www.ulta.com/glitterish-shimmer-lip-veil?productId=pimprod2003972,pimprod2003972
4891,4127,08/13/2020,$16.00,,0,,Free Gift with Purchase!,https://www.ulta.com/grapefruit-verbena-lip-balm-spf-15?productId=pimprod2003180,pimprod2003180
4892,4128,08/13/2020,$16.00,,3.70,3.0,Free Gift with Purchase!,https://www.ulta.com/ginger-neroli-lip-balm-spf-15?productId=pimprod2003185,pimprod2003185
4893,4129,08/13/2020,$10.00,,0,,,https://www.ulta.com/super-heros-lip-balm-duo?productId=pimprod2014041,pimprod2014041
4894,4130,08/13/2020,$9.00,,5.00,2.0,,https://www.ulta.com/holi-pop-lip-oil?productId=pimprod2007220,pimprod2007220
4895,4131,08/13/2020,$18.00,,3.00,2.0,,https://www.ulta.com/after-dark-blacklight-lip-crayon?productId=pimprod2004302,pimprod2004302
4896,4132,08/13/2020,$9.99,,4.70,44.0,,https://www.ulta.com/rose-transforming-lip-balm?productId=pimprod2016604,pimprod2016604
4897,4133,08/13/2020,$10.00,,2.20,10.0,,https://www.ulta.com/hydro-salve-paraben-free-lip-balm?productId=pimprod2005526,pimprod2005526
4898,4134,08/13/2020,$15.95,,3.30,3.0,,https://www.ulta.com/wunderkiss-essential-lip-scrub?productId=xlsImpprod16821039,xlsImpprod16821039
4899,4135,08/13/2020,$6.49,,4.10,13.0,,https://www.ulta.com/nutri-soothe-lip-treatment-spf-15-mineral-sunscreen-lip-balm?productId=xlsImpprod15791065,xlsImpprod15791065
4900,4136,08/13/2020,$3.00,,3.40,39.0,,https://www.ulta.com/essential-lip-kiss-balm?productId=xlsImpprod15481049,xlsImpprod15481049
4901,4137,08/13/2020,$9.99,2 Scents,0,,Free Gift with Purchase!,https://www.ulta.com/limited-edition-cbd-15mg-herbal-lip-balm?productId=pimprod2016259,pimprod2016259
4902,4138,08/13/2020,$4.99,,5.00,1.0,,https://www.ulta.com/cherry-bunny-lip-balm?productId=pimprod2014023,pimprod2014023
4903,4139,08/13/2020,$4.99,,3.00,1.0,,https://www.ulta.com/pineapple-sparkle-bunny-lip-balm?productId=pimprod2014024,pimprod2014024
4904,4140,08/13/2020,$15.00,,4.40,35.0,,https://www.ulta.com/plum-seed-sleeping-lip-mask?productId=pimprod2004659,pimprod2004659
4905,4141,08/13/2020,$4.99,,4.50,2.0,,https://www.ulta.com/cotton-candy-bunny-lip-balm?productId=pimprod2014021,pimprod2014021
4906,4142,08/13/2020,$4.99,,0,,,https://www.ulta.com/vanilla-coconut-bunny-lip-balm?productId=pimprod2014022,pimprod2014022
4907,4143,08/13/2020,$16.00,,0,,"Buy 1, get 1 at 50% off!",https://www.ulta.com/angled-foundation-brush-14?productId=pimprod2015870,pimprod2015870
4908,4144,08/13/2020,$4.00,,4.60,8.0,,https://www.ulta.com/mineral-powder-brush?productId=xlsImpprod14521267,xlsImpprod14521267
4909,4145,08/13/2020,$8.99,,2.90,102.0,,https://www.ulta.com/diamond-collection-lash-curler?productId=xlsImpprod5100127,xlsImpprod5100127
4910,4146,08/13/2020,$18.00,,4.70,38.0,,https://www.ulta.com/love-beauty-fully-eye-smudger-brush-221?productId=xlsImpprod11061178,xlsImpprod11061178
4911,4147,08/13/2020,$6.00,,4.70,11.0,,https://www.ulta.com/m508-smudger-brush?productId=xlsImpprod17681083,xlsImpprod17681083
4912,4148,08/13/2020,$20.00,,4.90,17.0,,https://www.ulta.com/love-beauty-fully-all-over-shadow-brush-216?productId=xlsImpprod11061170,xlsImpprod11061170
4913,4149,08/13/2020,$14.00,,5.00,1.0,,https://www.ulta.com/airbrush-angled-blending-crease-brush-137?productId=pimprod2005019,pimprod2005019
4914,4150,08/13/2020,$4.00,,4.40,10.0,,https://www.ulta.com/flat-eyeliner-brush?productId=xlsImpprod14521287,xlsImpprod14521287
4915,4151,08/13/2020,$34.00,,4.70,78.0,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",https://www.ulta.com/blush-brush?productId=xlsImpprod10792025,xlsImpprod10792025
4916,4152,08/13/2020,$4.00,,2.80,21.0,,https://www.ulta.com/mascara-shadow-shield?productId=xlsImpprod14521277,xlsImpprod14521277
4917,4153,08/13/2020,$18.00,,0,,"Buy 1, get 1 at 50% off!",https://www.ulta.com/powder-brush-20?productId=pimprod2015871,pimprod2015871
4918,4154,08/13/2020,$17.00,,5.00,1.0,,https://www.ulta.com/40th-anniversary-mini-slant-tweezer-case?productId=pimprod2014841,pimprod2014841
4919,4155,08/13/2020,$12.00,,0,,Free Gift with Purchase!,https://www.ulta.com/too-clean-lash-wand?productId=pimprod2018010,pimprod2018010
4920,4156,08/13/2020,$23.00,,3.30,249.0,,https://www.ulta.com/chisel-makeup-brush?productId=prod2129255,prod2129255
4921,4157,08/13/2020,$7.00,,4.30,9.0,,https://www.ulta.com/beauty-smarts-suction-cup-mirror?productId=xlsImpprod18451103,xlsImpprod18451103
4922,4158,08/13/2020,$19.00,,4.50,2.0,Free Gift with Purchase!,https://www.ulta.com/too-sharp-lash-scissors?productId=pimprod2000640,pimprod2000640
4923,4159,08/13/2020,$23.00,,3.70,3.0,,https://www.ulta.com/ulta/browse/productDetail.jsp?productId=pimprod2014065,pimprod2014065
4924,4160,08/13/2020,$22.00,,4.20,93.0,,https://www.ulta.com/airbrush-flawless-foundation-brush-104?productId=xlsImpprod11061082,xlsImpprod11061082
4925,4161,08/13/2020,$3.99,,4.50,87.0,"Buy 1, get 1 at 50% off!
						

									Free Gift with Purchase!",https://www.ulta.com/expert-tools-dual-pencil-sharpener?productId=xlsImpprod2850039,xlsImpprod2850039
4926,4162,08/13/2020,$12.00,,0,,"Buy 1, get 1 at 50% off!",https://www.ulta.com/flat-concealer-brush-30?productId=pimprod2015875,pimprod2015875
4927,4163,08/13/2020,$38.00,,3.70,66.0,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",https://www.ulta.com/bronzerblender-brush?productId=xlsImpprod10792033,xlsImpprod10792033
4928,4164,08/13/2020,$11.00,,4.30,13.0,,https://www.ulta.com/m500-deluxe-pointed-blender-brush?productId=xlsImpprod17681085,xlsImpprod17681085
4929,4165,08/13/2020,$20.00,,4.00,4.0,,https://www.ulta.com/keepitclean?productId=xlsImpprod18061073,xlsImpprod18061073
4930,4166,08/13/2020,$13.00,,2.00,4.0,,https://www.ulta.com/matte-black-lash-scissors?productId=pimprod2012900,pimprod2012900
4931,4167,08/13/2020,$12.00,,0,,,https://www.ulta.com/minions-bello-beautiful-hand-mirror?productId=pimprod2015363,pimprod2015363
4932,4168,08/13/2020,$0.99,,4.40,56.0,,https://www.ulta.com/cotton-plastic-color-swabs?productId=xlsImpprod12831191,xlsImpprod12831191
4933,4169,08/13/2020,$30.00,,3.70,13.0,,https://www.ulta.com/diamond-light-highlighting-brush?productId=pimprod2002429,pimprod2002429
4934,4170,08/13/2020,$2.49,,4.10,212.0,"Buy 1, get 1 at 50% off!",https://www.ulta.com/oval-blending-sponge?productId=xlsImpprod4710041,xlsImpprod4710041
4935,4171,08/13/2020,$35.00,,2.20,5.0,,https://www.ulta.com/129-synthetic-powder-blush-brush?productId=pimprod2013668,pimprod2013668
4936,4172,08/13/2020,$8.00,,4.50,4.0,,https://www.ulta.com/m513-round-blender-brush?productId=pimprod2008009,pimprod2008009
4937,4173,08/13/2020,$6.00,,2.40,16.0,,https://www.ulta.com/fan-brush?productId=pimprod2007599,pimprod2007599
4938,4174,08/13/2020,$10.00,,3.50,6.0,5 for $25!,https://www.ulta.com/sugar-rush-brush-bestie-brush-watermelon-cleansing-mat?productId=pimprod2012626,pimprod2012626
4939,4175,08/13/2020,$12.00,,4.90,69.0,,https://www.ulta.com/airbrush-smokey-liner-brush-125?productId=xlsImpprod11061168,xlsImpprod11061168
4940,4176,08/13/2020,$40.00,,4.20,44.0,,https://www.ulta.com/dual-ended-cheek-contour-brush?productId=xlsImpprod5080097,xlsImpprod5080097
4941,4177,08/13/2020,$9.99,,3.60,12.0,,https://www.ulta.com/led-pocket-sized-mirror-marble?productId=pimprod2009132,pimprod2009132
4942,4178,08/13/2020,$14.00,,2.70,23.0,"Buy 1, get 1 at 50% off!",https://www.ulta.com/mini-tweezer-duo?productId=xlsImpprod15651075,xlsImpprod15651075
4943,4179,08/13/2020,$18.00,,2.90,15.0,,https://www.ulta.com/build-blend-sponge?productId=pimprod2007468,pimprod2007468
4944,4180,08/13/2020,$6.99,,4.30,35.0,,https://www.ulta.com/wonder-color-finish-brush?productId=xlsImpprod17031097,xlsImpprod17031097
4945,4181,08/13/2020,$16.00,,0,,"Buy 1, get 1 at 50% off!",https://www.ulta.com/buffing-foundation-brush-13?productId=pimprod2015872,pimprod2015872
4946,4182,08/13/2020,$21.00,,4.60,26.0,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",https://www.ulta.com/lip-brush?productId=xlsImpprod10792037,xlsImpprod10792037
4947,4183,08/13/2020,$9.99,,0,,,https://www.ulta.com/miracle-complexion-sponge-miracle-powder-sponge-set?productId=pimprod2018271,pimprod2018271
4948,4184,08/13/2020,$11.50,,5.00,4.0,,https://www.ulta.com/cheek-fan-brush-2?productId=pimprod2000208,pimprod2000208
4949,4185,08/13/2020,$4.00,,4.00,12.0,,https://www.ulta.com/basics-plum-tweezer?productId=pimprod2014028,pimprod2014028
4950,4186,08/13/2020,$14.00,,5.00,2.0,,https://www.ulta.com/airbrush-tapered-all-over-shadow-brush-139?productId=pimprod2005018,pimprod2005018
4951,4187,08/13/2020,$5.99,,2.40,354.0,,https://www.ulta.com/dual-ended-expert-sponge?productId=xlsImpprod15531031,xlsImpprod15531031
4952,4188,08/13/2020,$10.99,,4.10,26.0,,https://www.ulta.com/ultimate-slant-tip-tweezer?productId=xlsImpprod3420115,xlsImpprod3420115
4953,4189,08/13/2020,$5.99,,5.00,4.0,,https://www.ulta.com/double-sided-shadow-liner-brush?productId=xlsImpprod16551005,xlsImpprod16551005
4954,4190,08/13/2020,$12.00,,4.40,7.0,,https://www.ulta.com/227-eye-lux-soft-rose-golden-vol-2-brush?productId=pimprod2008882,pimprod2008882
4955,4191,08/13/2020,$24.00,,3.70,49.0,,https://www.ulta.com/airbrush-foundation-kabuki-brush-129?productId=xlsImpprod11061104,xlsImpprod11061104
4956,4192,08/13/2020,$16.00,,0,,"Buy 1, get 1 at 50% off!",https://www.ulta.com/precision-foundation-brush-12?productId=pimprod2015882,pimprod2015882
4957,4193,08/13/2020,$12.00,,4.50,44.0,,https://www.ulta.com/airbrush-precision-smudger-brush-124?productId=xlsImpprod11061166,xlsImpprod11061166
4958,4194,08/13/2020,$7.99,,4.30,149.0,,https://www.ulta.com/skin-perfecting-brush?productId=xlsImpprod6380095,xlsImpprod6380095
4959,4195,08/13/2020,$1.99,,4.10,144.0,,https://www.ulta.com/beauty-rounds?productId=xlsImpprod4710039,xlsImpprod4710039
4960,4196,08/13/2020,$16.00,,4.20,47.0,,https://www.ulta.com/love-beauty-fully-creme-gel-liner-brush-218?productId=xlsImpprod11061174,xlsImpprod11061174
4961,4197,08/13/2020,$12.99,,4.80,22.0,,https://www.ulta.com/highlighting-blending-brush?productId=pimprod2003930,pimprod2003930
4962,4198,08/13/2020,$6.00,,3.20,103.0,,https://www.ulta.com/blending-sponge?productId=xlsImpprod14521195,xlsImpprod14521195
4963,4199,08/13/2020,$7.99,,3.20,22.0,,https://www.ulta.com/fresh-perfecting-body-blender?productId=pimprod2003944,pimprod2003944
4964,4200,08/13/2020,$4.00,,4.40,7.0,,https://www.ulta.com/small-smudge-brush?productId=xlsImpprod14521273,xlsImpprod14521273
4965,4201,08/13/2020,$14.00,,0,,"Buy 1, get 1 at 50% off!",https://www.ulta.com/blush-brush-22?productId=pimprod2015877,pimprod2015877
4966,4202,08/13/2020,$38.00,,4.40,65.0,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",https://www.ulta.com/powder-brush?productId=xlsImpprod10792021,xlsImpprod10792021
4967,4203,08/13/2020,$23.00,,3.80,5.0,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",https://www.ulta.com/concealer-brush?productId=xlsImpprod10792029,xlsImpprod10792029
4968,4204,08/13/2020,$25.50,,4.40,7.0,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",https://www.ulta.com/eyeshadow-brush?productId=xlsImpprod10792027,xlsImpprod10792027
4969,4205,08/13/2020,$149.99,,3.30,3.0,,https://www.ulta.com/rechargeable-vanity-mirror-with-bluetooth-speakerphone-usb-charging?productId=pimprod2011786,pimprod2011786
4970,4206,08/13/2020,$8.00,,3.60,10.0,,https://www.ulta.com/m461-duo-jumbo-crease-brush?productId=xlsImpprod19101087,xlsImpprod19101087
4971,4207,08/13/2020,$26.50,,4.70,35.0,"Online Only Purchase $50 in Clinique product and get a Instant Refresh Set (sku 2569576) for $15 (offer valid 8/2/20-8/31/20)!
						

									Free Gift with Purchase!",https://www.ulta.com/eye-shader-brush?productId=xlsImpprod10792043,xlsImpprod10792043
4972,4208,08/13/2020,$10.99,,0,,,https://www.ulta.com/sculpt-shape-dual-ended-brush?productId=pimprod2018278,pimprod2018278
4973,4209,08/13/2020,$8.99,,4.50,2.0,,https://www.ulta.com/pro-blending-buffer-brush?productId=xlsImpprod15971023,xlsImpprod15971023
4974,4210,08/13/2020,$2.49,,5.00,2.0,,https://www.ulta.com/dual-blade-pencil-sharpener?productId=xlsImpprod14231045,xlsImpprod14231045
4975,4211,08/13/2020,$8.00,,4.00,102.0,,https://www.ulta.com/access-flawless-finish-sponge?productId=xlsImpprod15321003,xlsImpprod15321003
4976,4212,08/13/2020,$4.00,,4.70,6.0,,https://www.ulta.com/angled-contour-brush?productId=xlsImpprod14521295,xlsImpprod14521295
4977,4213,08/13/2020,$10.49,,3.40,23.0,,https://www.ulta.com/designer-collection-slant-tip-tweezer?productId=xlsImpprod6400550,xlsImpprod6400550
4978,4214,08/13/2020,$12.99,,1.70,3.0,,https://www.ulta.com/cashmere-dreams-complexion-brush?productId=pimprod2015854,pimprod2015854
4979,4215,08/13/2020,$14.00,,5.00,2.0,,https://www.ulta.com/airbrush-placement-shadow-brush-138?productId=pimprod2005020,pimprod2005020
4980,4216,08/13/2020,$22.00,,5.00,2.0,,https://www.ulta.com/108-face-finish-rose-golden-vol-2-brush?productId=pimprod2008888,pimprod2008888
4981,4217,08/13/2020,$12.00,,0,,"Buy 1, get 1 at 50% off!",https://www.ulta.com/small-shadow-brush-42?productId=pimprod2015878,pimprod2015878
4982,4218,08/13/2020,$12.00,,5.00,1.0,"Buy 1, get 1 at 50% off!",https://www.ulta.com/buffing-concealer-brush-31?productId=pimprod2015881,pimprod2015881
4983,4219,08/13/2020,$9.99,,0,,,https://www.ulta.com/angled-kabuki-brush?productId=pimprod2018273,pimprod2018273
4984,4220,08/13/2020,$3.99,,5.00,3.0,,https://www.ulta.com/precision-liner-brush?productId=xlsImpprod14231043,xlsImpprod14231043
4985,4221,08/13/2020,$14.00,,0,,"Buy 1, get 1 at 50% off!",https://www.ulta.com/tapered-highlight-brush-23?productId=pimprod2015876,pimprod2015876
4986,4222,08/13/2020,$10.00,,0,,"Buy 1, get 1 at 50% off!",https://www.ulta.com/angled-liner-brush-50?productId=pimprod2015869,pimprod2015869
4987,4223,08/13/2020,$125.00,,2.80,5.0,,https://www.ulta.com/riki-graceful-mirror?productId=pimprod2009402,pimprod2009402
4988,4225,08/13/2020,$16.00,,3.00,3.0,,https://www.ulta.com/high-glass-finishing-powder-brush?productId=pimprod2012436,pimprod2012436
4989,4226,08/13/2020,$6.00,,4.00,6.0,,https://www.ulta.com/beautifully-precise-smudge-brush?productId=xlsImpprod17401095,xlsImpprod17401095
4990,4227,08/13/2020,$12.00,,0,,"Buy 1, get 1 at 50% off!",https://www.ulta.com/blending-shadow-brush-43?productId=pimprod2015883,pimprod2015883
4991,4228,08/13/2020,$27.50,,4.60,211.0,,https://www.ulta.com/sourcils-gel-dual-ended-eyebrow-brush-27?productId=xlsImpprod12991087,xlsImpprod12991087
4992,4229,08/13/2020,$6.00,,2.30,4.0,,https://www.ulta.com/pencil-sharpener?productId=pimprod2004375,pimprod2004375
4993,4230,08/13/2020,$10.00,,4.20,5.0,,https://www.ulta.com/beautifully-precise-sculpting-brush-no-104?productId=xlsImpprod17451011,xlsImpprod17451011
